P_C_PT_LOX_inj,-4.176195687168729,0,0,0,0
P_F_PT_ATF_inj,-20.083313871791688,0,0,0,0
P_E_PT_CC_1,6.29719429281613,0,0,0,0
P_M_PT_inj,-3.8940070291955635,0,0,0,0
P_G_PT_inj,1.5591975864335836,0,0,0,0
P_I_PT_1,-3.141384923199439,0,0,0,0
P_I_PT_2,3.671825371988234,0,0,0,0
P_R_PT_RCS_2,-735.6529189958092,0,0,0,0
