P_F_PT_ATF_Press_Tank,2.9860035572164634,0,0,0,0
P_F_PT_ATF_Tank,-2.11912414096696,0,0,0,0
P_F_PT_ATF_Press,13.168978912226521,0,0,0,0
P_C_PT_LOX_Press_Tank,6.370372653376762,0,0,0,0
P_C_PT_LOX_Tank,27.36630891554705,0,0,0,0
P_C_PT_LOX_Press,18.70426674398732,0,0,0,0
P_R_PT_RCS_1,-206.48043254043841,0,0,0,0
P_C_LS_LOX_Tank,1563.8810944396337,0,0,0,0
